COUNTY_NAME,2002,2007,2012,2017,2022
BUFFALO,7628.0,2397.0,0.0,0.0,127.0
BURT,45454.0,41798.0,22630.0,89360.0,0.0
CHERRY,0.0,0.0,140.0,0.0,26.0
COLFAX,112513.0,147220.0,142191.0,151498.0,77707.0
CUMING,150358.0,189750.0,124868.0,148068.0,201873.0
DAWES,0.0,0.0,0.0,9.0,0.0
DEUEL,19.0,0.0,0.0,27.0,0.0
DIXON,25275.0,18316.0,33170.0,35270.0,46200.0
DUNDY,47.0,0.0,139.0,0.0,0.0
FRONTIER,80.0,18.0,0.0,0.0,0.0
FURNAS,719.0,0.0,0.0,0.0,0.0
GAGE,88280.0,83007.0,48020.0,125530.0,36728.0
GARDEN,16.0,17.0,0.0,0.0,27.0
HAYES,37.0,0.0,0.0,0.0,0.0
HITCHCOCK,1062.0,0.0,14.0,10.0,0.0
HOOKER,0.0,0.0,16.0,0.0,0.0
KEARNEY,10090.0,5299.0,3000.0,51.0,0.0
KIMBALL,0.0,0.0,101.0,125.0,19.0
LANCASTER,21179.0,11947.0,13064.0,22792.0,9015.0
MERRICK,20679.0,45412.0,28138.0,56.0,0.0
MORRILL,0.0,14.0,14.0,37.0,0.0
NANCE,1930.0,242.0,65884.0,64628.0,56069.0
NUCKOLLS,12366.0,11242.0,0.0,0.0,0.0
OTOE,52102.0,41924.0,47991.0,40357.0,53830.0
PERKINS,205.0,32.0,33.0,3.0,0.0
PIERCE,58573.0,46317.0,41651.0,30565.0,38517.0
RED WILLOW,8240.0,12631.0,364.0,0.0,27812.0
RICHARDSON,15839.0,20414.0,28547.0,2631.0,42.0
SARPY,242.0,2333.0,0.0,9.0,0.0
SAUNDERS,21761.0,4596.0,959.0,133.0,52.0
SCOTTS BLUFF,77.0,53.0,113.0,96.0,57820.0
THAYER,13190.0,7236.0,5305.0,0.0,0.0
THURSTON,18327.0,16529.0,2417.0,10000.0,0.0
CHURCHILL,0.0,74.0,45.0,0.0,13.0
ELKO,55.0,28.0,0.0,96.0,104.0
EUREKA,0.0,0.0,0.0,12.0,21.0
LANDER,178.0,8.0,0.0,0.0,0.0
NYE,11.0,58.0,54.0,62.0,17.0
WASHOE,0.0,0.0,0.0,0.0,18.0
WHITE PINE,0.0,22.0,0.0,25.0,0.0
BELKNAP,0.0,113.0,96.0,258.0,0.0
CHESHIRE,117.0,115.0,367.0,66.0,0.0
COOS,52.0,66.0,66.0,0.0,158.0
GRAFTON,222.0,173.0,123.0,0.0,160.0
MERRIMACK,0.0,0.0,655.0,167.0,0.0
ROCKINGHAM,98.0,107.0,0.0,146.0,0.0
STRAFFORD,98.0,53.0,0.0,0.0,0.0
ATLANTIC,0.0,0.0,0.0,34.0,200.0
BURLINGTON,116.0,64.0,0.0,0.0,161.0
CAPE MAY,72.0,963.0,18.0,15.0,0.0
GLOUCESTER,430.0,112.0,492.0,389.0,205.0
HUNTERDON,484.0,165.0,227.0,761.0,357.0
MONMOUTH,176.0,0.0,35.0,51.0,84.0
OCEAN,172.0,0.0,0.0,0.0,0.0
PASSAIC,16.0,8.0,8.0,42.0,19.0
SALEM,153.0,0.0,0.0,428.0,104.0
BERNALILLO,117.0,80.0,0.0,0.0,0.0
CATRON,0.0,14.0,0.0,0.0,22.0
CHAVES,59.0,95.0,53.0,39.0,41.0
CIBOLA,0.0,52.0,20.0,52.0,15.0
CURRY,0.0,0.0,18.0,67.0,0.0
DE BACA,12.0,0.0,0.0,0.0,0.0
DONA ANA,0.0,97.0,35.0,0.0,43.0
EDDY,77.0,61.0,31.0,50.0,151.0
GUADALUPE,24.0,0.0,0.0,12.0,0.0
HIDALGO,28.0,0.0,0.0,0.0,0.0
LEA,410.0,75.0,22.0,0.0,10.0
LUNA,21.0,0.0,0.0,0.0,17.0
MCKINLEY,0.0,0.0,45.0,0.0,180.0
MORA,24.0,45.0,7.0,24.0,0.0
QUAY,67.0,39.0,29.0,0.0,24.0
RIO ARRIBA,0.0,49.0,24.0,74.0,34.0
SAN JUAN,76.0,0.0,0.0,217.0,132.0
SANDOVAL,4.0,0.0,0.0,0.0,0.0
SANTA FE,57.0,27.0,20.0,0.0,0.0
SIERRA,79.0,0.0,20.0,22.0,13.0
SOCORRO,0.0,50.0,46.0,35.0,26.0
TAOS,22.0,28.0,46.0,40.0,0.0
TORRANCE,42.0,0.0,0.0,44.0,0.0
VALENCIA,0.0,0.0,0.0,123.0,73.0
ALBANY,0.0,0.0,274.0,0.0,0.0
BROOME,0.0,0.0,160.0,0.0,0.0
CATTARAUGUS,0.0,591.0,248.0,502.0,123.0
CAYUGA,171.0,526.0,165.0,374.0,0.0
CHEMUNG,171.0,0.0,348.0,0.0,30.0
CHENANGO,1520.0,210.0,371.0,293.0,0.0
CORTLAND,0.0,218.0,345.0,112.0,0.0
DUTCHESS,0.0,163.0,232.0,161.0,0.0
ERIE,841.0,1515.0,579.0,480.0,1111.0
HERKIMER,0.0,0.0,226.0,216.0,245.0
NIAGARA,188.0,590.0,508.0,0.0,0.0
ONONDAGA,100.0,210.0,141.0,83.0,114.0
ONTARIO,103.0,270.0,171.0,82.0,0.0
ORLEANS,130.0,0.0,0.0,13.0,43.0
OSWEGO,535.0,519.0,298.0,0.0,0.0
RENSSELAER,90.0,170.0,196.0,140.0,119.0
ROCKLAND,30.0,0.0,0.0,0.0,0.0
SARATOGA,0.0,122.0,0.0,0.0,63.0
SCHENECTADY,162.0,30.0,0.0,0.0,30.0
SCHOHARIE,129.0,0.0,210.0,403.0,295.0
SENECA,24962.0,22778.0,15664.0,47.0,8352.0
ST LAWRENCE,878.0,535.0,585.0,0.0,0.0
SUFFOLK,0.0,0.0,9.0,125.0,201.0
TIOGA,111.0,226.0,128.0,0.0,145.0
TOMPKINS,0.0,177.0,130.0,249.0,65.0
ULSTER,154.0,261.0,342.0,0.0,0.0
WESTCHESTER,0.0,0.0,0.0,257.0,45.0
WYOMING,338.0,298.0,197.0,365.0,0.0
YATES,158.0,5322.0,0.0,0.0,119.0
ALAMANCE,255.0,3257.0,95.0,0.0,170.0
ALLEGHANY,0.0,0.0,0.0,159.0,95.0
ANSON,0.0,0.0,0.0,55309.0,54644.0
ASHE,0.0,300.0,0.0,0.0,0.0
AVERY,0.0,5.0,20.0,10.0,22.0
BEAUFORT,80803.0,0.0,40422.0,35910.0,21214.0
BERTIE,48626.0,47222.0,150.0,422.0,28.0
BLADEN,865615.0,811665.0,650537.0,712851.0,688811.0
BRUNSWICK,74797.0,78491.0,74992.0,76240.0,55316.0
BUNCOMBE,0.0,59.0,101.0,405.0,270.0
CABARRUS,85.0,59.0,45.0,232.0,0.0
CARTERET,0.0,0.0,42.0,88.0,0.0
CASWELL,75.0,0.0,260.0,0.0,100.0
CATAWBA,93.0,404.0,111.0,65.0,23.0
CHOWAN,12400.0,0.0,45.0,0.0,0.0
COLUMBUS,253802.0,262368.0,315722.0,229435.0,219662.0
CRAVEN,53.0,86575.0,0.0,64100.0,53953.0
CURRITUCK,88.0,49.0,0.0,0.0,0.0
DAVIDSON,923.0,350.0,0.0,0.0,88.0
DAVIE,43.0,7998.0,47.0,0.0,71.0
DUPLIN,2165891.0,2285224.0,1732621.0,1957198.0,1884019.0
DURHAM,50.0,31.0,32.0,0.0,0.0
EDGECOMBE,148042.0,171807.0,97946.0,99598.0,89435.0
GASTON,0.0,0.0,153.0,0.0,88.0
GATES,26303.0,60.0,21357.0,23450.0,5280.0
GRANVILLE,0.0,7500.0,41.0,0.0,95.0
GUILFORD,170.0,8570.0,13830.0,23.0,0.0
HALIFAX,59195.0,64538.0,31347.0,49445.0,37024.0
HARNETT,75145.0,66387.0,73979.0,82592.0,83401.0
HAYWOOD,66.0,100.0,0.0,0.0,136.0
HERTFORD,52998.0,63721.0,4.0,122.0,0.0
HOKE,80439.0,74044.0,80619.0,83113.0,80751.0
IREDELL,0.0,33.0,0.0,97.0,0.0
JOHNSTON,187928.0,204173.0,168243.0,193860.0,143628.0
LENOIR,273764.0,357268.0,287583.0,284989.0,242948.0
MCDOWELL,73.0,68.0,0.0,0.0,192.0
MECKLENBURG,37.0,19.0,0.0,0.0,44.0
MOORE,43241.0,40.0,374.0,50.0,442.0
NASH,67279.0,88922.0,45362.0,41.0,53770.0
NORTHAMPTON,126497.0,0.0,44.0,108039.0,111753.0
ONSLOW,190040.0,277894.0,321747.0,187587.0,145824.0
PAMLICO,16.0,9460.0,0.0,0.0,0.0
PASQUOTANK,0.0,0.0,0.0,810.0,0.0
PENDER,288856.0,253989.0,203632.0,269727.0,254535.0
PERQUIMANS,9887.0,0.0,0.0,0.0,28.0
PERSON,14.0,30.0,28.0,110.0,2313.0
PITT,191305.0,12.0,0.0,241505.0,258069.0
ROBESON,396730.0,350055.0,319655.0,329985.0,331337.0
RUTHERFORD,0.0,209.0,0.0,0.0,141.0
SAMPSON,2001239.0,2156254.0,1858125.0,1884585.0,1853146.0
STANLY,30.0,20.0,0.0,108.0,63.0
STOKES,83.0,213.0,167.0,20.0,89.0
SURRY,24.0,20500.0,208.0,243.0,21437.0
SWAIN,0.0,22.0,0.0,28.0,65.0
TRANSYLVANIA,6.0,43.0,25.0,45.0,52.0
TYRRELL,18.0,0.0,0.0,0.0,0.0
VANCE,24.0,16.0,39.0,13.0,49.0
WAKE,0.0,33.0,0.0,180.0,737.0
WATAUGA,0.0,27.0,103.0,66.0,96.0
YADKIN,0.0,65.0,96.0,171.0,39.0
YANCEY,102.0,17.0,50.0,0.0,45.0
BARNES,2168.0,771.0,24.0,0.0,25.0
BENSON,0.0,0.0,0.0,34.0,0.0
BILLINGS,0.0,0.0,0.0,80.0,0.0
BOTTINEAU,0.0,0.0,57.0,0.0,0.0
BOWMAN,229.0,0.0,0.0,0.0,0.0
BURLEIGH,91.0,0.0,37.0,0.0,370.0
CAVALIER,0.0,0.0,35.0,0.0,0.0
DICKEY,0.0,12900.0,0.0,0.0,42.0
DUNN,1530.0,1198.0,0.0,54.0,0.0
EMMONS,233.0,49.0,0.0,0.0,0.0
FOSTER,241.0,0.0,0.0,72.0,0.0
GRAND FORKS,0.0,0.0,10.0,0.0,30523.0
GRIGGS,23.0,0.0,98.0,0.0,20.0
LA MOURE,0.0,44.0,0.0,0.0,0.0
MCKENZIE,22.0,8.0,0.0,160.0,9.0
MOUNTRAIL,184.0,0.0,0.0,24.0,1910.0
OLIVER,878.0,0.0,0.0,0.0,0.0
PEMBINA,0.0,0.0,27.0,0.0,60.0
RAMSEY,0.0,73.0,0.0,37926.0,0.0
RANSOM,23620.0,33065.0,0.0,0.0,16075.0
ROLETTE,0.0,69.0,40.0,0.0,7.0
SARGENT,5766.0,8338.0,0.0,0.0,0.0
STUTSMAN,0.0,0.0,56.0,0.0,11.0
TOWNER,0.0,0.0,0.0,36015.0,36087.0
TRAILL,0.0,23.0,61.0,0.0,138.0
WALSH,1229.0,35.0,10.0,0.0,0.0
WARD,1218.0,139.0,29.0,0.0,63.0
WILLIAMS,570.0,480.0,302.0,0.0,0.0
ASHLAND,18177.0,13879.0,18825.0,23803.0,15400.0
ASHTABULA,764.0,401.0,636.0,676.0,916.0
ATHENS,242.0,123.0,0.0,0.0,0.0
AUGLAIZE,47728.0,91925.0,104381.0,108975.0,100661.0
BELMONT,97.0,90.0,122.0,95.0,0.0
CLERMONT,0.0,0.0,49.0,0.0,0.0
COLUMBIANA,6217.0,698.0,4871.0,529.0,339.0
COSHOCTON,35647.0,26501.0,32791.0,70578.0,59562.0
CUYAHOGA,0.0,0.0,0.0,0.0,15.0
DARKE,128518.0,225171.0,237185.0,239442.0,355493.0
DEFIANCE,7065.0,9273.0,349.0,830.0,78.0
GALLIA,159.0,0.0,359.0,390.0,0.0
GEAUGA,404.0,214.0,0.0,955.0,250.0
GUERNSEY,1095.0,642.0,232.0,7005.0,0.0
HIGHLAND,1833.0,12180.0,227.0,15184.0,28300.0
HOCKING,426.0,56.0,112.0,130.0,49.0
LICKING,20891.0,22352.0,19145.0,24140.0,53245.0
LORAIN,5051.0,4462.0,16971.0,10876.0,159.0
MAHONING,1295.0,222.0,145.0,263.0,812.0
MEDINA,1060.0,523.0,500.0,379.0,0.0
MEIGS,52.0,0.0,232.0,267.0,155.0
MORROW,17598.0,31757.0,37241.0,443.0,844.0
MUSKINGUM,7239.0,19940.0,8051.0,363.0,836.0
PICKAWAY,29240.0,28879.0,50362.0,239.0,52.0
PORTAGE,896.0,319.0,315.0,421.0,210.0
PREBLE,36371.0,46798.0,48582.0,32682.0,99881.0
ROSS,1260.0,463.0,221.0,123.0,200.0
SANDUSKY,79.0,224.0,6161.0,5360.0,90.0
SCIOTO,108.0,0.0,211.0,278.0,188.0
TRUMBULL,590.0,293.0,448.0,243.0,288.0
TUSCARAWAS,1855.0,7926.0,135.0,5891.0,197.0
VAN WERT,8837.0,24875.0,77892.0,75624.0,111604.0
VINTON,214.0,0.0,0.0,0.0,66.0
WOOD,4030.0,505.0,147.0,308.0,262.0
WYANDOT,46964.0,37356.0,60016.0,52265.0,43530.0
ALFALFA,53.0,469.0,223.0,0.0,23.0
ATOKA,279.0,91.0,0.0,0.0,429.0
BEAVER,154282.0,1168.0,37.0,891.0,12.0
BECKHAM,341.0,0.0,688.0,43.0,185.0
CANADIAN,622.0,0.0,0.0,325.0,1711.0
CIMARRON,0.0,0.0,11.0,12.0,0.0
COAL,0.0,59.0,42.0,24264.0,22.0
COMANCHE,256.0,187.0,113.0,280.0,0.0
COTTON,0.0,31.0,52.0,0.0,0.0
CRAIG,163.0,592.0,0.0,302.0,69.0
CREEK,896.0,706.0,638.0,722.0,737.0
DEWEY,0.0,0.0,0.0,0.0,88.0
GARVIN,258.0,0.0,313.0,0.0,589.0
GREER,0.0,0.0,0.0,161.0,119.0
HARMON,0.0,13.0,51.0,9.0,0.0
HUGHES,148188.0,129693.0,107294.0,236100.0,226042.0
KAY,272.0,488.0,158.0,0.0,163.0
KINGFISHER,58.0,269.0,43.0,87.0,209.0
LATIMER,5160.0,318.0,142.0,0.0,3271.0
LOVE,87.0,0.0,0.0,288.0,58.0
MAJOR,149.0,371.0,213.0,55.0,38.0
MAYES,350.0,443.0,0.0,562.0,381.0
MCCLAIN,0.0,124.0,27210.0,499.0,255.0
MCCURTAIN,8304.0,7556.0,168.0,398.0,111.0
MUSKOGEE,352.0,421.0,412.0,621.0,272.0
NOWATA,301.0,52.0,0.0,0.0,71.0
OKFUSKEE,19697.0,24280.0,19593.0,5086.0,24900.0
OKLAHOMA,587.0,301.0,234.0,538.0,546.0
OKMULGEE,398.0,343.0,0.0,0.0,0.0
PAYNE,621.0,522.0,0.0,440.0,119.0
PITTSBURG,453.0,231.0,173.0,0.0,0.0
PUSHMATAHA,234.0,0.0,95.0,199.0,127.0
ROGER MILLS,212.0,195.0,24.0,0.0,26.0
ROGERS,0.0,0.0,177.0,108.0,411.0
SEQUOYAH,191.0,124.0,151.0,0.0,0.0
TILLMAN,76.0,310.0,10.0,55.0,333.0
TULSA,0.0,91.0,146.0,269.0,171.0
WAGONER,0.0,0.0,193.0,227.0,372.0
WASHITA,53.0,84.0,169.0,0.0,126.0
WOODS,127.0,104.0,329.0,0.0,0.0
WOODWARD,68.0,88.0,58.0,57.0,216.0
CLACKAMAS,1021.0,729.0,779.0,667.0,833.0
CLATSOP,69.0,0.0,36.0,81.0,33.0
CROOK,152.0,0.0,0.0,55.0,71.0
DESCHUTES,258.0,0.0,0.0,214.0,293.0
GILLIAM,0.0,0.0,19.0,0.0,0.0
HARNEY,0.0,51.0,29.0,0.0,0.0
HOOD RIVER,0.0,0.0,33.0,39.0,35.0
JOSEPHINE,1095.0,0.0,0.0,130.0,0.0
KLAMATH,184.0,220.0,92.0,187.0,46.0
MALHEUR,161.0,258.0,176.0,0.0,0.0
MULTNOMAH,325.0,60.0,0.0,77.0,0.0
TILLAMOOK,22.0,42.0,48.0,0.0,30.0
UMATILLA,210.0,256.0,0.0,72.0,0.0
WALLOWA,69.0,38.0,143.0,0.0,0.0
WASCO,0.0,0.0,0.0,45.0,0.0
YAMHILL,277.0,1630.0,324.0,0.0,249.0
ALLEGHENY,100.0,0.0,56.0,138.0,0.0
ARMSTRONG,1120.0,302.0,0.0,0.0,130.0
BEDFORD,13311.0,15644.0,10424.0,26455.0,35871.0
BERKS,61517.0,71199.0,66459.0,78195.0,71965.0
BLAIR,690.0,129.0,78.0,88.0,120.0
BUCKS,1283.0,0.0,163.0,255.0,308.0
CAMBRIA,1052.0,526.0,204.0,107.0,93.0
CENTRE,4853.0,3678.0,2369.0,460.0,3004.0
CHESTER,11144.0,17500.0,26644.0,20040.0,13042.0
CLARION,271.0,361.0,1416.0,635.0,710.0
CLEARFIELD,253.0,0.0,259.0,78.0,114.0
DAUPHIN,1508.0,21104.0,953.0,897.0,20929.0
FOREST,224.0,50.0,63.0,17.0,32.0
HUNTINGDON,11835.0,16229.0,10480.0,19220.0,17056.0
INDIANA,482.0,3410.0,883.0,257.0,437.0
JUNIATA,36273.0,34432.0,24558.0,23277.0,22699.0
LACKAWANNA,29.0,52.0,77.0,140.0,95.0
LEBANON,112624.0,99607.0,101924.0,88244.0,54731.0
LEHIGH,1061.0,50.0,83.0,42.0,36.0
LUZERNE,112.0,360.0,0.0,26.0,80.0
LYCOMING,19598.0,20174.0,16836.0,31817.0,29703.0
MCKEAN,212.0,311.0,0.0,174.0,130.0
MIFFLIN,21838.0,17505.0,27860.0,22355.0,69457.0
MONTOUR,110.0,0.0,77.0,138.0,0.0
NORTHUMBERLAND,35148.0,38353.0,31289.0,21172.0,15416.0
PHILADELPHIA,0.0,0.0,0.0,22.0,0.0
POTTER,337.0,147.0,323.0,296.0,138.0
SCHUYLKILL,20796.0,19086.0,23713.0,9888.0,0.0
SNYDER,49087.0,35056.0,43606.0,86160.0,70973.0
SUSQUEHANNA,176.0,0.0,462.0,282.0,505.0
VENANGO,413.0,400.0,305.0,91.0,0.0
WESTMORELAND,2933.0,950.0,819.0,769.0,950.0
NEWPORT,0.0,38.0,73.0,42.0,68.0
PROVIDENCE,113.0,753.0,568.0,0.0,0.0
ABBEVILLE,0.0,61.0,0.0,0.0,0.0
AIKEN,1738.0,285.0,1178.0,459.0,605.0
ALLENDALE,0.0,10.0,15.0,0.0,0.0
BAMBERG,333.0,0.0,19.0,0.0,0.0
BARNWELL,274.0,34.0,71.0,120.0,0.0
BERKELEY,939.0,88.0,752.0,177.0,170.0
CHARLESTON,76.0,23.0,0.0,24.0,75.0
CHESTERFIELD,235.0,98.0,187.0,50.0,119.0
CLARENDON,14751.0,13886.0,19501.0,23900.0,26000.0
COLLETON,693.0,269.0,264.0,284.0,372.0
DARLINGTON,91.0,0.0,0.0,0.0,0.0
DILLON,97388.0,0.0,0.0,55831.0,63135.0
EDGEFIELD,0.0,0.0,91.0,83.0,100.0
FLORENCE,1625.0,0.0,0.0,0.0,66.0
GEORGETOWN,202.0,14.0,36.0,0.0,0.0
GREENVILLE,453.0,161.0,177.0,504.0,427.0
HAMPTON,423.0,0.0,218.0,189.0,0.0
HORRY,42717.0,41940.0,34083.0,29225.0,19815.0
KERSHAW,30.0,54.0,0.0,262.0,44.0
LEXINGTON,518.0,253.0,0.0,155.0,0.0
MARLBORO,19.0,0.0,10843.0,0.0,0.0
NEWBERRY,47.0,6943.0,56.0,190.0,0.0
ORANGEBURG,27853.0,16021.0,24031.0,727.0,309.0
SALUDA,226.0,0.0,0.0,362.0,0.0
SPARTANBURG,0.0,37.0,0.0,396.0,0.0
WILLIAMSBURG,905.0,329.0,852.0,625.0,388.0
AURORA,720.0,18580.0,0.0,1000.0,0.0
BEADLE,40569.0,56723.0,45626.0,69510.0,56871.0
BENNETT,0.0,0.0,294.0,0.0,0.0
BON HOMME,19651.0,22200.0,19034.0,25532.0,46.0
BROOKINGS,34483.0,26489.0,45435.0,72221.0,117955.0
BRULE,24718.0,28350.0,27525.0,20258.0,24668.0
CHARLES MIX,44909.0,72960.0,66218.0,0.0,174454.0
CODINGTON,16382.0,10665.0,40.0,0.0,15224.0
DAVISON,26454.0,44730.0,8.0,28120.0,119558.0
DAY,65.0,181.0,20.0,6.0,0.0
EDMUNDS,47456.0,43803.0,30130.0,27192.0,51709.0
FALL RIVER,0.0,37.0,20.0,59.0,0.0
FAULK,32743.0,26.0,0.0,63332.0,0.0
GREGORY,1818.0,1483.0,0.0,0.0,22.0
HAAKON,32.0,0.0,20.0,35.0,0.0
HAMLIN,20612.0,16219.0,98.0,45.0,15600.0
HAND,230.0,18775.0,0.0,0.0,100.0
HANSON,57458.0,39839.0,27774.0,42453.0,0.0
HARDING,0.0,0.0,150.0,0.0,0.0
HUTCHINSON,111708.0,117257.0,127398.0,144209.0,129180.0
HYDE,0.0,10.0,186.0,0.0,0.0
KINGSBURY,4016.0,1216.0,0.0,0.0,0.0
LYMAN,46.0,0.0,0.0,0.0,0.0
MCCOOK,48576.0,59499.0,53133.0,51859.0,77207.0
MELLETTE,0.0,0.0,0.0,0.0,31.0
MINER,18213.0,15.0,25850.0,24870.0,0.0
MINNEHAHA,50959.0,61032.0,55477.0,37270.0,31410.0
MOODY,27088.0,16672.0,16892.0,29718.0,67678.0
OGLALA LAKOTA,0.0,0.0,50.0,0.0,69.0
ROBERTS,14815.0,20860.0,22035.0,16358.0,11516.0
SANBORN,1782.0,0.0,390.0,0.0,203.0
SPINK,30199.0,33449.0,31687.0,36328.0,47063.0
STANLEY,35.0,0.0,0.0,0.0,0.0
TRIPP,32795.0,16462.0,76.0,0.0,12650.0
WALWORTH,7350.0,0.0,0.0,60.0,0.0
YANKTON,39568.0,17981.0,10422.0,14295.0,20190.0
ZIEBACH,370.0,0.0,0.0,0.0,0.0
BLEDSOE,0.0,184.0,0.0,0.0,0.0
CANNON,48.0,0.0,164.0,48.0,0.0
CHEATHAM,0.0,0.0,110.0,257.0,19.0
CLAIBORNE,123.0,0.0,471.0,0.0,0.0
COCKE,0.0,99.0,0.0,111.0,0.0
DICKSON,665.0,221.0,149.0,307.0,261.0
DYER,0.0,0.0,28.0,12.0,114.0
FENTRESS,328.0,129.0,0.0,0.0,0.0
GILES,48.0,86.0,143.0,0.0,48.0
GRAINGER,0.0,0.0,3.0,98.0,0.0
HAMBLEN,0.0,0.0,0.0,0.0,179.0
HARDEMAN,496.0,0.0,0.0,0.0,322.0
HAWKINS,0.0,561.0,118.0,342.0,339.0
LOUDON,81.0,62.0,0.0,81.0,0.0
MAURY,405.0,0.0,77.0,0.0,191.0
MCMINN,0.0,97.0,0.0,0.0,1839.0
MCNAIRY,3412.0,139.0,100.0,450.0,290.0
OBION,29.0,107.0,0.0,59.0,0.0
OVERTON,0.0,57.0,67.0,115.0,0.0
PICKETT,0.0,0.0,0.0,36.0,26.0
RHEA,23.0,0.0,0.0,20.0,18.0
ROANE,62.0,0.0,94.0,293.0,181.0
SEQUATCHIE,0.0,0.0,0.0,0.0,150.0
TROUSDALE,27.0,0.0,19.0,288.0,14.0
UNICOI,36.0,0.0,0.0,0.0,0.0
WEAKLEY,51302.0,35912.0,28454.0,66011.0,74395.0
ANDREWS,0.0,15.0,0.0,300.0,46.0
ANGELINA,231.0,123.0,138.0,147.0,317.0
ARANSAS,15.0,0.0,0.0,180.0,0.0
ARCHER,78.0,25.0,32.0,34.0,42.0
ATASCOSA,0.0,0.0,283.0,343.0,99.0
AUSTIN,0.0,88.0,102.0,460.0,0.0
BAILEY,0.0,32.0,12.0,54.0,247.0
BANDERA,0.0,204.0,87.0,429.0,439.0
BASTROP,370.0,177.0,193.0,601.0,290.0
BAYLOR,0.0,0.0,0.0,0.0,20.0
BEE,113.0,0.0,76.0,358.0,67.0
BEXAR,2892.0,536.0,794.0,1304.0,1597.0
BLANCO,242.0,175.0,130.0,35.0,156.0
BORDEN,0.0,0.0,0.0,0.0,69.0
BOSQUE,150.0,0.0,108.0,229.0,760.0
BOWIE,0.0,0.0,114.0,197.0,196.0
BRAZORIA,2696.0,177.0,266.0,723.0,1061.0
BRAZOS,374.0,110.0,271.0,1468.0,1188.0
BREWSTER,192.0,60.0,0.0,0.0,0.0
BRISCOE,208.0,0.0,0.0,0.0,24.0
BURLESON,172.0,70.0,129.0,794.0,469.0
BURNET,785.0,0.0,0.0,921.0,0.0
CALLAHAN,0.0,59.0,0.0,156.0,171.0
CAMP,17.0,0.0,0.0,907.0,192.0
CARSON,75.0,53.0,0.0,0.0,0.0
CASTRO,167.0,25.0,0.0,0.0,1167.0
COKE,0.0,0.0,83.0,0.0,315.0
COLEMAN,176.0,16.0,43.0,84.0,36.0
COLLIN,374.0,0.0,0.0,850.0,654.0
COLLINGSWORTH,0.0,8.0,0.0,0.0,13.0
COLORADO,300.0,0.0,136.0,1728.0,1239.0
COMAL,103.0,0.0,123.0,383.0,138.0
CONCHO,18.0,0.0,0.0,0.0,0.0
COOKE,253.0,205.0,0.0,606.0,225.0
CORYELL,254.0,0.0,121.0,0.0,0.0
CROCKETT,0.0,3.0,0.0,0.0,0.0
CROSBY,64.0,12.0,0.0,0.0,36.0
DALLAM,8.0,0.0,0.0,0.0,0.0
DEAF SMITH,65.0,77.0,0.0,0.0,0.0
DENTON,23.0,0.0,340.0,555.0,484.0
DICKENS,14.0,0.0,0.0,0.0,44.0
DIMMIT,0.0,30.0,0.0,30.0,0.0
DONLEY,0.0,0.0,34.0,0.0,0.0
EASTLAND,0.0,0.0,126.0,1210.0,398.0
ECTOR,0.0,56.0,56.0,81.0,50.0
ERATH,0.0,798.0,0.0,140.0,803.0
FALLS,101.0,149.0,141.0,0.0,103.0
FISHER,75.0,274.0,66.0,0.0,33.0
FOARD,0.0,0.0,9.0,570.0,0.0
FORT BEND,370.0,188.0,0.0,54.0,36.0
FREESTONE,380.0,107.0,349.0,0.0,180.0
FRIO,0.0,0.0,154.0,28.0,11.0
GAINES,17.0,37.0,135.0,0.0,126.0
GALVESTON,0.0,133.0,0.0,655.0,76.0
GARZA,11.0,0.0,0.0,0.0,0.0
GILLESPIE,2324.0,130.0,0.0,1326.0,540.0
GLASSCOCK,0.0,0.0,47.0,16.0,0.0
GOLIAD,69.0,0.0,0.0,51.0,96.0
GONZALES,267.0,135.0,253.0,68.0,404.0
GREGG,0.0,29.0,0.0,0.0,360.0
GRIMES,77.0,73.0,319.0,338.0,61.0
HANSFORD,583.0,0.0,0.0,0.0,0.0
HARTLEY,45.0,0.0,0.0,0.0,0.0
HAYS,235.0,0.0,0.0,306.0,243.0
HEMPHILL,36.0,0.0,34.0,0.0,0.0
HOCKLEY,108.0,179.0,152.0,196.0,96.0
HOOD,123.0,83.0,0.0,198.0,339.0
HUDSPETH,10.0,0.0,0.0,0.0,12.0
HUNT,0.0,275.0,0.0,1605.0,497.0
IRION,0.0,10.0,20.0,40.0,0.0
JACK,319.0,67.0,0.0,0.0,1182.0
JIM WELLS,0.0,0.0,0.0,215.0,0.0
KARNES,21.0,0.0,165.0,110.0,16.0
KAUFMAN,0.0,334.0,234.0,727.0,794.0
KERR,241.0,0.0,253.0,496.0,337.0
KIMBLE,0.0,0.0,0.0,0.0,12.0
KINNEY,0.0,0.0,0.0,90.0,12.0
KLEBERG,10.0,0.0,41.0,0.0,90.0
LAMB,42.0,0.0,31.0,9.0,0.0
LAMPASAS,13.0,0.0,0.0,110.0,88.0
LAVACA,505.0,92.0,309.0,0.0,421.0
LIPSCOMB,12.0,0.0,0.0,0.0,62480.0
LIVE OAK,0.0,0.0,88.0,295.0,493.0
LLANO,668.0,0.0,105.0,48.0,300.0
LUBBOCK,216.0,0.0,131.0,623.0,2005.0
LYNN,110.0,0.0,0.0,487.0,96.0
MATAGORDA,30.0,32.0,47.0,362.0,51.0
MAVERICK,20.0,0.0,39.0,0.0,420.0
MCCULLOCH,8.0,0.0,54.0,0.0,77.0
