COUNTY_NAME,2002,2007,2012,2017,2022
BEN HILL,20281.0,19725.0,6563.0,13504.0,6760.0
BERRIEN,45773.0,64940.0,31534.0,45659.0,41352.0
BLECKLEY,27766.0,22028.0,13983.0,12060.0,5257.0
BRANTLEY,14684.0,10470.0,9330.0,8472.0,7809.0
BROOKS,60295.0,46474.0,65524.0,72178.0,61087.0
BRYAN,2026.0,2243.0,1719.0,2360.0,4465.0
BULLOCH,43489.0,47693.0,35285.0,31884.0,20627.0
BURKE,84079.0,94026.0,107034.0,154232.0,116870.0
BUTTS,16935.0,12729.0,12601.0,21101.0,14237.0
CAMDEN,2025.0,2018.0,1896.0,743.0,1296.0
CANDLER,21963.0,24122.0,12160.0,11427.0,11104.0
CATOOSA,33337.0,18165.0,17637.0,31998.0,19396.0
CHARLTON,7229.0,5751.0,3390.0,7195.0,5214.0
CHATHAM,3457.0,1636.0,858.0,168.0,866.0
CHATTAHOOCHEE,26.0,43.0,32.0,0.0,0.0
CHATTOOGA,32562.0,42805.0,31782.0,46502.0,37409.0
CLAYTON,1523.0,168.0,0.0,147.0,0.0
CLINCH,6617.0,1683.0,645.0,1953.0,10134.0
COBB,3065.0,2857.0,1108.0,643.0,144.0
COLQUITT,90428.0,77047.0,45372.0,53991.0,42276.0
COOK,19060.0,16817.0,18593.0,23399.0,22233.0
COWETA,23361.0,33544.0,22806.0,33401.0,23916.0
CRISP,19826.0,25082.0,13866.0,19737.0,44561.0
DADE,19287.0,13928.0,11184.0,13983.0,11231.0
DAWSON,13796.0,12318.0,11012.0,11853.0,17843.0
DECATUR,74332.0,48851.0,65396.0,45656.0,67403.0
DODGE,51114.0,31418.0,24287.0,27259.0,25900.0
DOOLY,30948.0,15500.0,6790.0,6756.0,10631.0
DOUGHERTY,7452.0,8061.0,4653.0,8824.0,9283.0
EARLY,45339.0,65293.0,61499.0,36518.0,59052.0
ECHOLS,3464.0,2707.0,4439.0,5698.0,36570.0
EFFINGHAM,16307.0,14405.0,16249.0,7804.0,4974.0
EMANUEL,40332.0,33802.0,27969.0,27785.0,16226.0
EVANS,22380.0,16424.0,15866.0,11172.0,15184.0
FANNIN,12328.0,12776.0,8803.0,10892.0,6850.0
